temperature,day,rep,count,stage,n_obs
20,9,2,2,2,4
20,9,2,3,2,5
20,9,3,1,2,1
20,9,3,2,2,2
20,9,3,3,2,0
20,9,4,1,2,2
20,9,4,2,2,2
20,9,4,3,2,2
20,9,5,1,2,2
20,9,5,2,2,2
20,9,5,3,2,2
20,9,1,1,3,15
20,9,1,2,3,12
20,9,1,3,3,13
20,9,2,1,3,12
20,9,2,2,3,18
20,9,2,3,3,16
20,9,3,1,3,10
20,9,3,2,3,9
20,9,3,3,3,11
20,9,4,1,3,15
20,9,4,2,3,14
20,9,4,3,3,14
20,9,5,1,3,10
20,9,5,2,3,8
20,9,5,3,3,11
20,9,1,1,4,9
20,9,1,2,4,9
20,9,1,3,4,9
20,9,2,1,4,20
20,9,2,2,4,19
20,9,2,3,4,19
20,9,3,1,4,2
20,9,3,2,4,2
20,9,3,3,4,3
20,9,4,1,4,4
20,9,4,2,4,5
20,9,4,3,4,5
20,9,5,1,4,3
20,9,5,2,4,3
20,9,5,3,4,3
20,10,1,1,1,0
20,10,1,2,1,0
20,10,1,3,1,0
20,10,2,1,1,0
20,10,2,2,1,0
20,10,2,3,1,0
20,10,3,1,1,0
20,10,3,2,1,0
20,10,3,3,1,0
20,10,4,1,1,0
20,10,4,2,1,0
20,10,4,3,1,0
20,10,5,1,1,0
20,10,5,2,1,0
20,10,5,3,1,0
20,10,1,1,2,0
20,10,1,2,2,0
20,10,1,3,2,0
20,10,2,1,2,2
20,10,2,2,2,3
20,10,2,3,2,3
20,10,3,1,2,0
20,10,3,2,2,0
20,10,3,3,2,0
20,10,4,1,2,1
20,10,4,2,2,1
20,10,4,3,2,1
20,10,5,1,2,1
20,10,5,2,2,0
20,10,5,3,2,1
20,10,1,1,3,15
20,10,1,2,3,13
20,10,1,3,3,21
20,10,2,1,3,19
20,10,2,2,3,20
20,10,2,3,3,19
20,10,3,1,3,12
20,10,3,2,3,8
20,10,3,3,3,10
20,10,4,1,3,15
20,10,4,2,3,10
20,10,4,3,3,19
20,10,5,1,3,10
20,10,5,2,3,12
20,10,5,3,3,11
20,10,1,1,4,5
20,10,1,2,4,4
20,10,1,3,4,6
20,10,2,1,4,18
20,10,2,2,4,19
20,10,2,3,4,18
20,10,3,1,4,3
20,10,3,2,4,4
20,10,3,3,4,4
20,10,4,1,4,4
20,10,4,2,4,3
20,10,4,3,4,2
20,10,5,1,4,5
20,10,5,2,4,4
20,10,5,3,4,4
20,11,1,1,1,0
20,11,1,2,1,0
20,11,1,3,1,0
20,11,2,1,1,0
20,11,2,2,1,0
20,11,2,3,1,0
20,11,3,1,1,0
20,11,3,2,1,0
20,11,3,3,1,0
20,11,4,1,1,0
20,11,4,2,1,0
20,11,4,3,1,0
20,11,5,1,1,0
20,11,5,2,1,0
20,11,5,3,1,0
20,11,1,1,2,0
20,11,1,2,2,1
20,11,1,3,2,1
20,11,2,1,2,0
20,11,2,2,2,3
20,11,2,3,2,3
20,11,3,1,2,0
20,11,3,2,2,0
20,11,3,3,2,0
20,11,4,1,2,0
20,11,4,2,2,0
20,11,4,3,2,0
20,11,5,1,2,0
20,11,5,2,2,0
20,11,5,3,2,0
20,11,1,1,3,14
20,11,1,2,3,20
20,11,1,3,3,20
20,11,2,1,3,15
20,11,2,2,3,17
20,11,2,3,3,18
20,11,3,1,3,7
20,11,3,2,3,8
20,11,3,3,3,10
20,11,4,1,3,10
20,11,4,2,3,11
20,11,4,3,3,11
20,11,5,1,3,10
20,11,5,2,3,9
20,11,5,3,3,9
20,11,1,1,4,9
20,11,1,2,4,8
20,11,1,3,4,10
20,11,2,1,4,20
20,11,2,2,4,19
20,11,2,3,4,19
20,11,3,1,4,3
20,11,3,2,4,4
20,11,3,3,4,4
20,11,4,1,4,8
20,11,4,2,4,9
20,11,4,3,4,10
20,11,5,1,4,5
20,11,5,2,4,6
20,11,5,3,4,4
20,12,1,1,1,0
20,12,1,2,1,0
20,12,1,3,1,0
20,12,2,1,1,0
20,12,2,2,1,0
20,12,2,3,1,0
20,12,3,1,1,0
20,12,3,2,1,0
20,12,3,3,1,0
20,12,4,1,1,0
20,12,4,2,1,0
20,12,4,3,1,0
20,12,5,1,1,0
20,12,5,2,1,0
20,12,5,3,1,0
20,12,1,1,2,1
20,12,1,2,2,0
20,12,1,3,2,1
20,12,2,1,2,2
20,12,2,2,2,1
20,12,2,3,2,3
20,12,3,1,2,1
20,12,3,2,2,1
20,12,3,3,2,0
20,12,4,1,2,1
20,12,4,2,2,1
20,12,4,3,2,1
20,12,5,1,2,0
20,12,5,2,2,0
20,12,5,3,2,0
20,12,1,1,3,13
20,12,1,2,3,16
20,12,1,3,3,12
20,12,2,1,3,20
20,12,2,2,3,18
20,12,2,3,3,18
20,12,3,1,3,6
20,12,3,2,3,8
20,12,3,3,3,7
20,12,4,1,3,8
20,12,4,2,3,9
20,12,4,3,3,10
20,12,5,1,3,10
20,12,5,2,3,7
20,12,5,3,3,11
20,12,1,1,4,8
20,12,1,2,4,7
20,12,1,3,4,9
20,12,2,1,4,16
20,12,2,2,4,18
20,12,2,3,4,19
20,12,3,1,4,3
20,12,3,2,4,3
20,12,3,3,4,2
20,12,4,1,4,11
20,12,4,2,4,9
20,12,4,3,4,10
20,12,5,1,4,2
20,12,5,2,4,3
20,12,5,3,4,4
20,13,1,1,1,0
20,13,1,2,1,0
20,13,1,3,1,0
20,13,2,1,1,0
20,13,2,2,1,0
20,13,2,3,1,0
20,13,3,1,1,0
20,13,3,2,1,0
20,13,3,3,1,0
20,13,4,1,1,0
20,13,4,2,1,0
20,13,4,3,1,0
20,13,5,1,1,0
20,13,5,2,1,0
20,13,5,3,1,0
20,13,1,1,2,3
20,13,1,2,2,3
20,13,1,3,2,2
20,13,2,1,2,1
20,13,2,2,2,2
20,13,2,3,2,2
20,13,3,1,2,0
20,13,3,2,2,0
20,13,3,3,2,0
20,13,4,1,2,0
20,13,4,2,2,0
20,13,4,3,2,0
20,13,5,1,2,0
20,13,5,2,2,0
20,13,5,3,2,0
20,13,1,1,3,15
20,13,1,2,3,14
20,13,1,3,3,16
20,13,2,1,3,12
20,13,2,2,3,15
20,13,2,3,3,11
20,13,3,1,3,8
20,13,3,2,3,8
20,13,3,3,3,8
20,13,4,1,3,6
20,13,4,2,3,6
20,13,4,3,3,6
20,13,5,1,3,5
20,13,5,2,3,4
20,13,5,3,3,4
20,13,1,1,4,9
20,13,1,2,4,7
20,13,1,3,4,7
20,13,2,1,4,20
20,13,2,2,4,22
20,13,2,3,4,22
20,13,3,1,4,6
20,13,3,2,4,6
20,13,3,3,4,6
20,13,4,1,4,8
20,13,4,2,4,5
20,13,4,3,4,7
20,13,5,1,4,5
20,13,5,2,4,6
20,13,5,3,4,7
20,14,1,1,1,0
20,14,1,2,1,0
20,14,1,3,1,0
20,14,2,1,1,0
20,14,2,2,1,0
20,14,2,3,1,0
20,14,3,1,1,0
20,14,3,2,1,0
20,14,3,3,1,0
20,14,4,1,1,0
20,14,4,2,1,0
20,14,4,3,1,0
20,14,5,1,1,0
20,14,5,2,1,0
20,14,5,3,1,0
20,14,1,1,2,0
20,14,1,2,2,0
20,14,1,3,2,0
20,14,2,1,2,1
20,14,2,2,2,0
20,14,2,3,2,0
20,14,3,1,2,0
20,14,3,2,2,0
20,14,3,3,2,0
20,14,4,1,2,1
20,14,4,2,2,0
20,14,4,3,2,1
20,14,5,1,2,0
20,14,5,2,2,0
20,14,5,3,2,0
20,14,1,1,3,8
20,14,1,2,3,12
20,14,1,3,3,7
20,14,2,1,3,12
20,14,2,2,3,11
20,14,2,3,3,10
20,14,3,1,3,6
20,14,3,2,3,5
20,14,3,3,3,7
20,14,4,1,3,4
20,14,4,2,3,5
20,14,4,3,3,3
20,14,5,1,3,5
20,14,5,2,3,5
20,14,5,3,3,6
20,14,1,1,4,9
20,14,1,2,4,7
20,14,1,3,4,9
20,14,2,1,4,20
20,14,2,2,4,21
20,14,2,3,4,20
20,14,3,1,4,6
20,14,3,2,4,5
20,14,3,3,4,6
20,14,4,1,4,5
20,14,4,2,4,5
20,14,4,3,4,6
20,14,5,1,4,5
20,14,5,2,4,6
20,14,5,3,4,4
20,15,1,1,1,0
20,15,1,2,1,0
20,15,1,3,1,0
20,15,2,1,1,0
20,15,2,2,1,0
20,15,2,3,1,0
20,15,3,1,1,0
20,15,3,2,1,0
20,15,3,3,1,0
20,15,4,1,1,0
20,15,4,2,1,0
20,15,4,3,1,0
20,15,5,1,1,0
20,15,5,2,1,0
20,15,5,3,1,0
20,15,1,1,2,0
20,15,1,2,2,0
20,15,1,3,2,0
20,15,2,1,2,1
20,15,2,2,2,0
20,15,2,3,2,0
20,15,3,1,2,0
20,15,3,2,2,0
20,15,3,3,2,0
20,15,4,1,2,1
20,15,4,2,2,1
20,15,4,3,2,1
20,15,5,1,2,0
20,15,5,2,2,0
20,15,5,3,2,0
20,15,1,1,3,7
20,15,1,2,3,10
20,15,1,3,3,11
20,15,2,1,3,4
20,15,2,2,3,5
20,15,2,3,3,4
20,15,3,1,3,5
20,15,3,2,3,4
20,15,3,3,3,6
20,15,4,1,3,4
20,15,4,2,3,5
20,15,4,3,3,6
20,15,5,1,3,5
20,15,5,2,3,4
20,15,5,3,3,3
20,15,1,1,4,10
20,15,1,2,4,10
20,15,1,3,4,10
20,15,2,1,4,21
20,15,2,2,4,24
20,15,2,3,4,22
20,15,3,1,4,5
20,15,3,2,4,7
20,15,3,3,4,5
20,15,4,1,4,8
20,15,4,2,4,9
20,15,4,3,4,8
20,15,5,1,4,5
20,15,5,2,4,5
20,15,5,3,4,6
20,16,1,1,1,0
20,16,1,2,1,0
20,16,1,3,1,0
20,16,2,1,1,0
20,16,2,2,1,0
20,16,2,3,1,0
20,16,3,1,1,0
20,16,3,2,1,0
20,16,3,3,1,0
20,16,4,1,1,0
20,16,4,2,1,0
20,16,4,3,1,0
20,16,5,1,1,0
20,16,5,2,1,0
20,16,5,3,1,0
20,16,1,1,2,0
20,16,1,2,2,0
20,16,1,3,2,0
20,16,2,1,2,0
20,16,2,2,2,0
20,16,2,3,2,0
20,16,3,1,2,0
20,16,3,2,2,0
20,16,3,3,2,0
20,16,4,1,2,0
20,16,4,2,2,0
20,16,4,3,2,0
20,16,5,1,2,0
20,16,5,2,2,0
20,16,5,3,2,0
20,16,1,1,3,8
20,16,1,2,3,8
20,16,1,3,3,11
20,16,2,1,3,4
20,16,2,2,3,2
20,16,2,3,3,4
20,16,3,1,3,3
20,16,3,2,3,4
20,16,3,3,3,4
20,16,4,1,3,4
20,16,4,2,3,6
20,16,4,3,3,6
20,16,5,1,3,5
20,16,5,2,3,4
20,16,5,3,3,2
20,16,1,1,4,9
20,16,1,2,4,12
20,16,1,3,4,12
20,16,2,1,4,20
20,16,2,2,4,19
20,16,2,3,4,22
20,16,3,1,4,3
20,16,3,2,4,6
20,16,3,3,4,4
20,16,4,1,4,8
20,16,4,2,4,7
20,16,4,3,4,6
20,16,5,1,4,5
20,16,5,2,4,5
20,16,5,3,4,7
20,17,1,1,1,0
20,17,1,2,1,0
20,17,1,3,1,0
20,17,2,1,1,0
20,17,2,2,1,0
20,17,2,3,1,0
20,17,3,1,1,0
20,17,3,2,1,0
20,17,3,3,1,0
20,17,4,1,1,0
20,17,4,2,1,0
20,17,4,3,1,0
20,17,5,1,1,0
20,17,5,2,1,0
20,17,5,3,1,0
20,17,1,1,2,0
20,17,1,2,2,0
20,17,1,3,2,0
20,17,2,1,2,0
20,17,2,2,2,0
20,17,2,3,2,0
20,17,3,1,2,0
20,17,3,2,2,0
20,17,3,3,2,0
20,17,4,1,2,0
20,17,4,2,2,0
20,17,4,3,2,0
20,17,5,1,2,0
20,17,5,2,2,0
20,17,5,3,2,0
20,17,1,1,3,6
20,17,1,2,3,4
20,17,1,3,3,4
20,17,2,1,3,8
20,17,2,2,3,8
20,17,2,3,3,10
20,17,3,1,3,3
20,17,3,2,3,3
20,17,3,3,3,3
20,17,4,1,3,4
20,17,4,2,3,2
20,17,4,3,3,3
20,17,5,1,3,1
20,17,5,2,3,1
20,17,5,3,3,1
20,17,1,1,4,8
20,17,1,2,4,12
20,17,1,3,4,10
20,17,2,1,4,18
20,17,2,2,4,17
20,17,2,3,4,17
20,17,3,1,4,3
20,17,3,2,4,3
20,17,3,3,4,4
20,17,4,1,4,5
20,17,4,2,4,7
20,17,4,3,4,6
20,17,5,1,4,3
20,17,5,2,4,3
20,17,5,3,4,4
20,18,1,1,1,0
20,18,1,2,1,0
20,18,1,3,1,0
20,18,2,1,1,0
20,18,2,2,1,0
20,18,2,3,1,0
20,18,3,1,1,0
20,18,3,2,1,0
20,18,3,3,1,0
20,18,4,1,1,0
20,18,4,2,1,0
20,18,4,3,1,0
20,18,5,1,1,0
20,18,5,2,1,0
20,18,5,3,1,0
20,18,1,1,2,0
20,18,1,2,2,0
20,18,1,3,2,0
20,18,2,1,2,0
20,18,2,2,2,0
20,18,2,3,2,0
20,18,3,1,2,0
20,18,3,2,2,0
20,18,3,3,2,0
20,18,4,1,2,0
20,18,4,2,2,0
20,18,4,3,2,0
20,18,5,1,2,0
20,18,5,2,2,0
20,18,5,3,2,0
20,18,1,1,3,3
20,18,1,2,3,2
20,18,1,3,3,3
20,18,2,1,3,4
20,18,2,2,3,3
20,18,2,3,3,4
20,18,3,1,3,3
20,18,3,2,3,4
20,18,3,3,3,3
20,18,4,1,3,4
20,18,4,2,3,5
20,18,4,3,3,6
20,18,5,1,3,2
20,18,5,2,3,2
20,18,5,3,3,2
20,18,1,1,4,9
20,18,1,2,4,11
20,18,1,3,4,6
20,18,2,1,4,18
20,18,2,2,4,16
20,18,2,3,4,17
20,18,3,1,4,5
20,18,3,2,4,5
20,18,3,3,4,4
20,18,4,1,4,8
20,18,4,2,4,7
20,18,4,3,4,7
20,18,5,1,4,5
20,18,5,2,4,5
20,18,5,3,4,5
20,19,1,1,1,0
20,19,1,2,1,0
20,19,1,3,1,0
20,19,2,1,1,0
20,19,2,2,1,0
20,19,2,3,1,0
20,19,3,1,1,0
20,19,3,2,1,0
20,19,3,3,1,0
20,19,4,1,1,0
20,19,4,2,1,0
20,19,4,3,1,0
20,19,5,1,1,0
20,19,5,2,1,0
20,19,5,3,1,0
20,19,1,1,2,0
20,19,1,2,2,0
20,19,1,3,2,0
20,19,2,1,2,0
20,19,2,2,2,0
20,19,2,3,2,0
20,19,3,1,2,0
20,19,3,2,2,0
20,19,3,3,2,0
20,19,4,1,2,0
20,19,4,2,2,0
20,19,4,3,2,0
20,19,5,1,2,0
20,19,5,2,2,0
20,19,5,3,2,0
20,19,1,1,3,3
20,19,1,2,3,4
20,19,1,3,3,4
20,19,2,1,3,2
20,19,2,2,3,1
20,19,2,3,3,2
20,19,3,1,3,4
20,19,3,2,3,4
20,19,3,3,3,3
20,19,4,1,3,1
20,19,4,2,3,3
20,19,4,3,3,3
20,19,5,1,3,4
20,19,5,2,3,2
20,19,5,3,3,2
20,19,1,1,4,12
20,19,1,2,4,8
20,19,1,3,4,10
20,19,2,1,4,15
20,19,2,2,4,17
20,19,2,3,4,13
20,19,3,1,4,6
20,19,3,2,4,4
20,19,3,3,4,6
20,19,4,1,4,5
20,19,4,2,4,7
20,19,4,3,4,6
20,19,5,1,4,5
20,19,5,2,4,6
20,19,5,3,4,5
20,20,1,1,1,0
20,20,1,2,1,0
20,20,1,3,1,0
20,20,2,1,1,0
20,20,2,2,1,0
20,20,2,3,1,0
20,20,3,1,1,0
20,20,3,2,1,0
20,20,3,3,1,0
20,20,4,1,1,0
20,20,4,2,1,0
20,20,4,3,1,0
20,20,5,1,1,0
20,20,5,2,1,0
20,20,5,3,1,0
20,20,1,1,2,0
20,20,1,2,2,0
20,20,1,3,2,0
20,20,2,1,2,0
20,20,2,2,2,0
20,20,2,3,2,0
20,20,3,1,2,0
20,20,3,2,2,0
20,20,3,3,2,0
20,20,4,1,2,0
20,20,4,2,2,0
20,20,4,3,2,0
20,20,5,1,2,0
20,20,5,2,2,0
20,20,5,3,2,0
20,20,1,1,3,2
20,20,1,2,3,4
20,20,1,3,3,3
20,20,2,1,3,2
20,20,2,2,3,1
20,20,2,3,3,0
20,20,3,1,3,2
20,20,3,2,3,2
20,20,3,3,3,3
20,20,4,1,3,4
20,20,4,2,3,2
20,20,4,3,3,3
20,20,5,1,3,1
20,20,5,2,3,1
20,20,5,3,3,1
20,20,1,1,4,9
20,20,1,2,4,9
20,20,1,3,4,10
20,20,2,1,4,18
20,20,2,2,4,20
20,20,2,3,4,16
20,20,3,1,4,3
20,20,3,2,4,4
20,20,3,3,4,4
20,20,4,1,4,4
20,20,4,2,4,7
20,20,4,3,4,7
20,20,5,1,4,6
20,20,5,2,4,6
20,20,5,3,4,6
20,21,1,1,1,0
20,21,1,2,1,0
20,21,1,3,1,0
20,21,2,1,1,0
20,21,2,2,1,0
20,21,2,3,1,0
20,21,3,1,1,0
20,21,3,2,1,0
20,21,3,3,1,0
20,21,4,1,1,0
20,21,4,2,1,0
20,21,4,3,1,0
20,21,5,1,1,0
20,21,5,2,1,0
20,21,5,3,1,0
20,21,1,1,2,0
20,21,1,2,2,0
20,21,1,3,2,0
20,21,2,1,2,0
20,21,2,2,2,0
20,21,2,3,2,0
20,21,3,1,2,0
20,21,3,2,2,0
20,21,3,3,2,0
20,21,4,1,2,0
20,21,4,2,2,0
20,21,4,3,2,0
20,21,5,1,2,0
20,21,5,2,2,0
20,21,5,3,2,0
20,21,1,1,3,0
20,21,1,2,3,1
20,21,1,3,3,2
20,21,2,1,3,1
20,21,2,2,3,1
20,21,2,3,3,1
20,21,3,1,3,2
20,21,3,2,3,1
20,21,3,3,3,1
20,21,4,1,3,3
20,21,4,2,3,3
20,21,4,3,3,3
20,21,5,1,3,3
20,21,5,2,3,2
20,21,5,3,3,2
20,21,1,1,4,10
20,21,1,2,4,9
20,21,1,3,4,10
20,21,2,1,4,17
20,21,2,2,4,17
20,21,2,3,4,17
20,21,3,1,4,5
20,21,3,2,4,5
20,21,3,3,4,4
20,21,4,1,4,8
20,21,4,2,4,7
20,21,4,3,4,8
20,21,5,1,4,5
20,21,5,2,4,2
20,21,5,3,4,4
20,22,1,1,1,0
20,22,1,2,1,0
20,22,1,3,1,0
20,22,2,1,1,0
20,22,2,2,1,0
20,22,2,3,1,0
20,22,3,1,1,0
20,22,3,2,1,0
20,22,3,3,1,0
20,22,4,1,1,0
20,22,4,2,1,0
20,22,4,3,1,0
20,22,5,1,1,0
20,22,5,2,1,0
20,22,5,3,1,0
20,22,1,1,2,0
20,22,1,2,2,0
20,22,1,3,2,0
20,22,2,1,2,0
20,22,2,2,2,0
20,22,2,3,2,0
20,22,3,1,2,0
20,22,3,2,2,0
20,22,3,3,2,0
20,22,4,1,2,0
20,22,4,2,2,0
20,22,4,3,2,0
20,22,5,1,2,0
20,22,5,2,2,0
20,22,5,3,2,0
20,22,1,1,3,1
20,22,1,2,3,0
20,22,1,3,3,1
20,22,2,1,3,2
20,22,2,2,3,1
20,22,2,3,3,2
20,22,3,1,3,1
20,22,3,2,3,1
20,22,3,3,3,1
20,22,4,1,3,1
20,22,4,2,3,1
20,22,4,3,3,1
20,22,5,1,3,2
20,22,5,2,3,3
20,22,5,3,3,3
20,22,1,1,4,10
20,22,1,2,4,10
20,22,1,3,4,10
20,22,2,1,4,14
20,22,2,2,4,20
20,22,2,3,4,15
20,22,3,1,4,5
20,22,3,2,4,5
20,22,3,3,4,4
20,22,4,1,4,8
20,22,4,2,4,9
20,22,4,3,4,9
20,22,5,1,4,5
20,22,5,2,4,3
20,22,5,3,4,4
20,23,1,1,1,0
20,23,1,2,1,0
20,23,1,3,1,0
20,23,2,1,1,0
20,23,2,2,1,0
20,23,2,3,1,0
20,23,3,1,1,0
20,23,3,2,1,0
20,23,3,3,1,0
20,23,4,1,1,0
20,23,4,2,1,0
20,23,4,3,1,0
20,23,5,1,1,0
20,23,5,2,1,0
20,23,5,3,1,0
20,23,1,1,2,0
20,23,1,2,2,0
20,23,1,3,2,0
20,23,2,1,2,0
20,23,2,2,2,0
20,23,2,3,2,0
20,23,3,1,2,0
20,23,3,2,2,0
20,23,3,3,2,0
20,23,4,1,2,0
20,23,4,2,2,0
20,23,4,3,2,0
20,23,5,1,2,0
20,23,5,2,2,0
20,23,5,3,2,0
20,23,1,1,3,1
20,23,1,2,3,3
20,23,1,3,3,2
20,23,2,1,3,1
20,23,2,2,3,1
20,23,2,3,3,1
20,23,3,1,3,2
20,23,3,2,3,0
20,23,3,3,3,1
20,23,4,1,3,2
20,23,4,2,3,3
20,23,4,3,3,1
20,23,5,1,3,0
20,23,5,2,3,0
20,23,5,3,3,0
20,23,1,1,4,9
20,23,1,2,4,9
20,23,1,3,4,10
20,23,2,1,4,14
20,23,2,2,4,17
20,23,2,3,4,15
20,23,3,1,4,3
20,23,3,2,4,3
20,23,3,3,4,3
20,23,4,1,4,8
20,23,4,2,4,7
20,23,4,3,4,7
20,23,5,1,4,5
20,23,5,2,4,5
20,23,5,3,4,6
20,24,1,1,1,0
20,24,1,2,1,0
20,24,1,3,1,0
20,24,2,1,1,0
20,24,2,2,1,0
20,24,2,3,1,0
20,24,3,1,1,0
20,24,3,2,1,0
20,24,3,3,1,0
20,24,4,1,1,0
20,24,4,2,1,0
20,24,4,3,1,0
20,24,5,1,1,0
20,24,5,2,1,0
20,24,5,3,1,0
20,24,1,1,2,0
20,24,1,2,2,0
20,24,1,3,2,0
20,24,2,1,2,0
20,24,2,2,2,0
20,24,2,3,2,0
20,24,3,1,2,0
20,24,3,2,2,0
20,24,3,3,2,0
20,24,4,1,2,0
20,24,4,2,2,0
20,24,4,3,2,0
20,24,5,1,2,0
20,24,5,2,2,0
20,24,5,3,2,0
20,24,1,1,3,0
20,24,1,2,3,0
20,24,1,3,3,0
20,24,2,1,3,1
20,24,2,2,3,1
20,24,2,3,3,0
20,24,3,1,3,1
20,24,3,2,3,1
20,24,3,3,3,1
20,24,4,1,3,1
20,24,4,2,3,2
20,24,4,3,3,1
20,24,5,1,3,0
20,24,5,2,3,1
20,24,5,3,3,0
20,24,1,1,4,9
20,24,1,2,4,9
20,24,1,3,4,8
20,24,2,1,4,14
20,24,2,2,4,16
20,24,2,3,4,14
20,24,3,1,4,3
20,24,3,2,4,4
20,24,3,3,4,5
20,24,4,1,4,8
20,24,4,2,4,7
20,24,4,3,4,8
20,24,5,1,4,5
20,24,5,2,4,4
20,24,5,3,4,4
20,25,1,1,1,0
20,25,1,2,1,0
20,25,1,3,1,0
20,25,2,1,1,0
20,25,2,2,1,0
20,25,2,3,1,0
20,25,3,1,1,0
20,25,3,2,1,0
20,25,3,3,1,0
20,25,4,1,1,0
20,25,4,2,1,0
20,25,4,3,1,0
20,25,5,1,1,0
20,25,5,2,1,0
20,25,5,3,1,0
20,25,1,1,2,0
20,25,1,2,2,0
20,25,1,3,2,0
20,25,2,1,2,0
20,25,2,2,2,0
20,25,2,3,2,0
20,25,3,1,2,0
20,25,3,2,2,0
20,25,3,3,2,0
20,25,4,1,2,0
20,25,4,2,2,0
20,25,4,3,2,0
20,25,5,1,2,0
20,25,5,2,2,0
20,25,5,3,2,0
20,25,1,1,3,2
20,25,1,2,3,1
20,25,1,3,3,1
20,25,2,1,3,0
20,25,2,2,3,0
20,25,2,3,3,0
20,25,3,1,3,2
20,25,3,2,3,1
20,25,3,3,3,1
20,25,4,1,3,1
20,25,4,2,3,0
20,25,4,3,3,1
20,25,5,1,3,0
20,25,5,2,3,0
20,25,5,3,3,0
20,25,1,1,4,7
20,25,1,2,4,10
20,25,1,3,4,12
20,25,2,1,4,14
20,25,2,2,4,17
20,25,2,3,4,19
20,25,3,1,4,3
20,25,3,2,4,3
20,25,3,3,4,3
20,25,4,1,4,8
20,25,4,2,4,7
20,25,4,3,4,7
20,25,5,1,4,5
20,25,5,2,4,5
20,25,5,3,4,5
20,26,1,1,1,0
20,26,1,2,1,0
20,26,1,3,1,0
20,26,2,1,1,0
20,26,2,2,1,0
20,26,2,3,1,0
20,26,3,1,1,0
20,26,3,2,1,0
20,26,3,3,1,0
20,26,4,1,1,0
20,26,4,2,1,0
20,26,4,3,1,0
20,26,5,1,1,0
20,26,5,2,1,0
20,26,5,3,1,0
20,26,1,1,2,0
20,26,1,2,2,0
20,26,1,3,2,0
20,26,2,1,2,0
20,26,2,2,2,0
20,26,2,3,2,0
20,26,3,1,2,0
20,26,3,2,2,0
20,26,3,3,2,0
20,26,4,1,2,0
20,26,4,2,2,0
20,26,4,3,2,0
20,26,5,1,2,0
20,26,5,2,2,0
20,26,5,3,2,0
20,26,1,1,3,1
20,26,1,2,3,1
20,26,1,3,3,1
20,26,2,1,3,0
20,26,2,2,3,0
20,26,2,3,3,0
20,26,3,1,3,0
20,26,3,2,3,0
20,26,3,3,3,0
20,26,4,1,3,1
20,26,4,2,3,0
20,26,4,3,3,1
20,26,5,1,3,0
20,26,5,2,3,0
20,26,5,3,3,0
20,26,1,1,4,9
20,26,1,2,4,9
20,26,1,3,4,7
20,26,2,1,4,17
20,26,2,2,4,20
20,26,2,3,4,22
20,26,3,1,4,3
20,26,3,2,4,3
20,26,3,3,4,3
20,26,4,1,4,8
20,26,4,2,4,7
20,26,4,3,4,7
20,26,5,1,4,5
20,26,5,2,4,6
20,26,5,3,4,5
20,27,1,1,1,0
20,27,1,2,1,0
20,27,1,3,1,0
20,27,2,1,1,0
20,27,2,2,1,0
20,27,2,3,1,0
20,27,3,1,1,0
20,27,3,2,1,0
20,27,3,3,1,0
20,27,4,1,1,0
20,27,4,2,1,0
20,27,4,3,1,0
20,27,5,1,1,0
20,27,5,2,1,0
20,27,5,3,1,0
20,27,1,1,2,0
20,27,1,2,2,0
20,27,1,3,2,0
20,27,2,1,2,0
20,27,2,2,2,0
20,27,2,3,2,0
20,27,3,1,2,0
20,27,3,2,2,0
20,27,3,3,2,0
20,27,4,1,2,0
20,27,4,2,2,0
20,27,4,3,2,0
20,27,5,1,2,0
20,27,5,2,2,0
20,27,5,3,2,0
20,27,1,1,3,0
20,27,1,2,3,1
20,27,1,3,3,0
20,27,2,1,3,0
20,27,2,2,3,0
20,27,2,3,3,0
20,27,3,1,3,1
20,27,3,2,3,1
20,27,3,3,3,1
20,27,4,1,3,0
20,27,4,2,3,0
20,27,4,3,3,0
20,27,5,1,3,1
20,27,5,2,3,1
20,27,5,3,3,1
20,27,1,1,4,9
20,27,1,2,4,9
20,27,1,3,4,6
20,27,2,1,4,14
20,27,2,2,4,14
20,27,2,3,4,14
20,27,3,1,4,2
20,27,3,2,4,3
20,27,3,3,4,3
20,27,4,1,4,8
20,27,4,2,4,7
20,27,4,3,4,8
20,27,5,1,4,5
20,27,5,2,4,5
20,27,5,3,4,5
20,30,1,1,1,0
20,30,1,2,1,0
20,30,1,3,1,0
20,30,2,1,1,0
20,30,2,2,1,0
20,30,2,3,1,0
20,30,3,1,1,0
20,30,3,2,1,0
20,30,3,3,1,0
20,30,4,1,1,0
20,30,4,2,1,0
20,30,4,3,1,0
20,30,5,1,1,0
20,30,5,2,1,0
20,30,5,3,1,0
20,30,1,1,2,0
20,30,1,2,2,0
20,30,1,3,2,0
20,30,2,1,2,0
20,30,2,2,2,0
20,30,2,3,2,0
20,30,3,1,2,0
20,30,3,2,2,0
20,30,3,3,2,0
20,30,4,1,2,0
20,30,4,2,2,0
20,30,4,3,2,0
20,30,5,1,2,0
20,30,5,2,2,0
20,30,5,3,2,0
20,30,1,1,3,0
20,30,1,2,3,0
20,30,1,3,3,0
20,30,2,1,3,0
20,30,2,2,3,0
20,30,2,3,3,0
20,30,3,1,3,0
20,30,3,2,3,0
20,30,3,3,3,0
20,30,4,1,3,0
20,30,4,2,3,0
20,30,4,3,3,0
20,30,5,1,3,0
20,30,5,2,3,0
